xKey,yKey,xValue,yValue,crimeType,numCrimes
Month,Region,05. May,04. Central Chicago,Statutory,198
Month,Region,06. Jun,04. Central Chicago,Statutory,170
Month,Region,07. Jul,04. Central Chicago,Statutory,185
Month,Region,08. Aug,04. Central Chicago,Statutory,156
Month,Region,09. Sep,04. Central Chicago,Statutory,192
Month,Region,10. Oct,04. Central Chicago,Statutory,177
Month,Region,11. Nov,04. Central Chicago,Statutory,166
Month,Region,12. Dec,04. Central Chicago,Statutory,148
Month,Region,01. Jan,01. Far North Side,Statutory,147
Month,Region,02. Feb,01. Far North Side,Statutory,197
Month,Region,03. Mar,01. Far North Side,Statutory,255
Month,Region,04. Apr,01. Far North Side,Statutory,267
Month,Region,05. May,01. Far North Side,Statutory,262
Month,Region,06. Jun,01. Far North Side,Statutory,241
Month,Region,07. Jul,01. Far North Side,Statutory,223
Month,Region,08. Aug,01. Far North Side,Statutory,249
Month,Region,09. Sep,01. Far North Side,Statutory,219
Month,Region,10. Oct,01. Far North Side,Statutory,242
Month,Region,11. Nov,01. Far North Side,Statutory,191
Month,Region,12. Dec,01. Far North Side,Statutory,224
Month,Region,01. Jan,09. Far Southeast Side,Statutory,236
Month,Region,02. Feb,09. Far Southeast Side,Statutory,262
Month,Region,03. Mar,09. Far Southeast Side,Statutory,358
Month,Region,04. Apr,09. Far Southeast Side,Statutory,374
Month,Region,05. May,09. Far Southeast Side,Statutory,353
Month,Region,06. Jun,09. Far Southeast Side,Statutory,333
Month,Region,07. Jul,09. Far Southeast Side,Statutory,339
Month,Region,08. Aug,09. Far Southeast Side,Statutory,333
Month,Region,09. Sep,09. Far Southeast Side,Statutory,337
Month,Region,10. Oct,09. Far Southeast Side,Statutory,321
Month,Region,11. Nov,09. Far Southeast Side,Statutory,254
Month,Region,12. Dec,09. Far Southeast Side,Statutory,287
Month,Region,01. Jan,08. Far Southwest Side,Statutory,131
Month,Region,02. Feb,08. Far Southwest Side,Statutory,131
Month,Region,03. Mar,08. Far Southwest Side,Statutory,144
Month,Region,04. Apr,08. Far Southwest Side,Statutory,157
Month,Region,05. May,08. Far Southwest Side,Statutory,170
Month,Region,06. Jun,08. Far Southwest Side,Statutory,130
Month,Region,07. Jul,08. Far Southwest Side,Statutory,162
Month,Region,08. Aug,08. Far Southwest Side,Statutory,170
Month,Region,09. Sep,08. Far Southwest Side,Statutory,173
Month,Region,10. Oct,08. Far Southwest Side,Statutory,160
Month,Region,11. Nov,08. Far Southwest Side,Statutory,148
Month,Region,12. Dec,08. Far Southwest Side,Statutory,123
Month,Region,01. Jan,03. North Side,Statutory,90
Month,Region,02. Feb,03. North Side,Statutory,92
Month,Region,03. Mar,03. North Side,Statutory,124
Month,Region,04. Apr,03. North Side,Statutory,105
Month,Region,05. May,03. North Side,Statutory,136
Month,Region,06. Jun,03. North Side,Statutory,139
Month,Region,07. Jul,03. North Side,Statutory,129
Month,Region,08. Aug,03. North Side,Statutory,105
Month,Region,09. Sep,03. North Side,Statutory,93
Month,Region,10. Oct,03. North Side,Statutory,135
Month,Region,11. Nov,03. North Side,Statutory,107
Month,Region,12. Dec,03. North Side,Statutory,100
Month,Region,01. Jan,02. Northwest Side,Statutory,114
Month,Region,02. Feb,02. Northwest Side,Statutory,143
Month,Region,03. Mar,02. Northwest Side,Statutory,172
Month,Region,04. Apr,02. Northwest Side,Statutory,140
Month,Region,05. May,02. Northwest Side,Statutory,192
Month,Region,06. Jun,02. Northwest Side,Statutory,165
Month,Region,07. Jul,02. Northwest Side,Statutory,183
Month,Region,08. Aug,02. Northwest Side,Statutory,196
Month,Region,09. Sep,02. Northwest Side,Statutory,161
Month,Region,10. Oct,02. Northwest Side,Statutory,145
Month,Region,11. Nov,02. Northwest Side,Statutory,129
Month,Region,12. Dec,02. Northwest Side,Statutory,126
Month,Region,01. Jan,07. South Side,Statutory,247
Month,Region,02. Feb,07. South Side,Statutory,277
Month,Region,03. Mar,07. South Side,Statutory,380
Month,Region,04. Apr,07. South Side,Statutory,396
Month,Region,05. May,07. South Side,Statutory,428
Month,Region,06. Jun,07. South Side,Statutory,384
Month,Region,07. Jul,07. South Side,Statutory,391
Month,Region,08. Aug,07. South Side,Statutory,317
Month,Region,09. Sep,07. South Side,Statutory,340
Month,Region,10. Oct,07. South Side,Statutory,365
Month,Region,11. Nov,07. South Side,Statutory,293
Month,Region,12. Dec,07. South Side,Statutory,283
Month,Region,01. Jan,06. Southwest Side,Statutory,254
Month,Region,02. Feb,06. Southwest Side,Statutory,281
Month,Region,03. Mar,06. Southwest Side,Statutory,356
Month,Region,04. Apr,06. Southwest Side,Statutory,367
Month,Region,05. May,06. Southwest Side,Statutory,432
Month,Region,06. Jun,06. Southwest Side,Statutory,375
Month,Region,07. Jul,06. Southwest Side,Statutory,353
Month,Region,08. Aug,06. Southwest Side,Statutory,376
Month,Region,09. Sep,06. Southwest Side,Statutory,377
Month,Region,10. Oct,06. Southwest Side,Statutory,343
Month,Region,11. Nov,06. Southwest Side,Statutory,288
Month,Region,12. Dec,06. Southwest Side,Statutory,288
Month,Region,01. Jan,05. West Side,Statutory,566
Month,Region,02. Feb,05. West Side,Statutory,803
Month,Region,03. Mar,05. West Side,Statutory,823
Month,Region,04. Apr,05. West Side,Statutory,821
Month,Region,05. May,05. West Side,Statutory,874
Month,Region,06. Jun,05. West Side,Statutory,875
Month,Region,07. Jul,05. West Side,Statutory,825
Month,Region,08. Aug,05. West Side,Statutory,826
Month,Region,09. Sep,05. West Side,Statutory,749
Month,Region,10. Oct,05. West Side,Statutory,668
Month,Region,11. Nov,05. West Side,Statutory,623
Month,Region,12. Dec,05. West Side,Statutory,616
Month,Location of crime,01. Jan,Other,Statutory,159
Month,Location of crime,02. Feb,Other,Statutory,234
Month,Location of crime,03. Mar,Other,Statutory,319
Month,Location of crime,04. Apr,Other,Statutory,234
Month,Location of crime,05. May,Other,Statutory,295
Month,Location of crime,06. Jun,Other,Statutory,268
Month,Location of crime,07. Jul,Other,Statutory,205
Month,Location of crime,08. Aug,Other,Statutory,238
Month,Location of crime,09. Sep,Other,Statutory,249
Month,Location of crime,10. Oct,Other,Statutory,282
Month,Location of crime,11. Nov,Other,Statutory,215
Month,Location of crime,12. Dec,Other,Statutory,194
Month,Location of crime,01. Jan,Apartment,Statutory,343
Month,Location of crime,02. Feb,Apartment,Statutory,358
Month,Location of crime,03. Mar,Apartment,Statutory,456
Month,Location of crime,04. Apr,Apartment,Statutory,419
Month,Location of crime,05. May,Apartment,Statutory,403
Month,Location of crime,06. Jun,Apartment,Statutory,370
Month,Location of crime,07. Jul,Apartment,Statutory,418
Month,Location of crime,08. Aug,Apartment,Statutory,422
Month,Location of crime,09. Sep,Apartment,Statutory,350
Month,Location of crime,10. Oct,Apartment,Statutory,376
Month,Location of crime,11. Nov,Apartment,Statutory,342
Month,Location of crime,12. Dec,Apartment,Statutory,410
Month,Location of crime,01. Jan,Business,Statutory,214
Month,Location of crime,02. Feb,Business,Statutory,221
Month,Location of crime,03. Mar,Business,Statutory,242
Month,Location of crime,04. Apr,Business,Statutory,250
Month,Location of crime,05. May,Business,Statutory,303
Month,Location of crime,06. Jun,Business,Statutory,258
Month,Location of crime,07. Jul,Business,Statutory,270
Month,Location of crime,08. Aug,Business,Statutory,221
Month,Location of crime,09. Sep,Business,Statutory,246
Month,Location of crime,10. Oct,Business,Statutory,267
Month,Location of crime,11. Nov,Business,Statutory,226
Month,Location of crime,12. Dec,Business,Statutory,252
Month,Location of crime,01. Jan,Parking Lot / Garage,Statutory,36
Month,Location of crime,02. Feb,Parking Lot / Garage,Statutory,54
Month,Location of crime,03. Mar,Parking Lot / Garage,Statutory,59
Month,Location of crime,04. Apr,Parking Lot / Garage,Statutory,68
Month,Location of crime,05. May,Parking Lot / Garage,Statutory,60
Month,Location of crime,06. Jun,Parking Lot / Garage,Statutory,56
Month,Location of crime,07. Jul,Parking Lot / Garage,Statutory,50
Month,Location of crime,08. Aug,Parking Lot / Garage,Statutory,54
Month,Location of crime,09. Sep,Parking Lot / Garage,Statutory,51
Month,Location of crime,10. Oct,Parking Lot / Garage,Statutory,63
Month,Location of crime,11. Nov,Parking Lot / Garage,Statutory,42
Month,Location of crime,12. Dec,Parking Lot / Garage,Statutory,44
Month,Location of crime,01. Jan,Residence,Statutory,306
Month,Location of crime,02. Feb,Residence,Statutory,288
Month,Location of crime,03. Mar,Residence,Statutory,379
Month,Location of crime,04. Apr,Residence,Statutory,412
Month,Location of crime,05. May,Residence,Statutory,461
Month,Location of crime,06. Jun,Residence,Statutory,430
Month,Location of crime,07. Jul,Residence,Statutory,466
Month,Location of crime,08. Aug,Residence,Statutory,426
Month,Location of crime,09. Sep,Residence,Statutory,419
Month,Location of crime,10. Oct,Residence,Statutory,395
Month,Location of crime,11. Nov,Residence,Statutory,369
Month,Location of crime,12. Dec,Residence,Statutory,349
Month,Location of crime,01. Jan,Street / Sidewalk / Alley,Statutory,848
Month,Location of crime,02. Feb,Street / Sidewalk / Alley,Statutory,1108
Month,Location of crime,03. Mar,Street / Sidewalk / Alley,Statutory,1265
Month,Location of crime,04. Apr,Street / Sidewalk / Alley,Statutory,1362
Month,Location of crime,05. May,Street / Sidewalk / Alley,Statutory,1462
Month,Location of crime,06. Jun,Street / Sidewalk / Alley,Statutory,1351
Month,Location of crime,07. Jul,Street / Sidewalk / Alley,Statutory,1296
Month,Location of crime,08. Aug,Street / Sidewalk / Alley,Statutory,1316
Month,Location of crime,09. Sep,Street / Sidewalk / Alley,Statutory,1289
Month,Location of crime,10. Oct,Street / Sidewalk / Alley,Statutory,1135
Month,Location of crime,11. Nov,Street / Sidewalk / Alley,Statutory,961
Month,Location of crime,12. Dec,Street / Sidewalk / Alley,Statutory,920
Month,Location of crime,01. Jan,Vehicle,Statutory,36
Month,Location of crime,02. Feb,Vehicle,Statutory,64
Month,Location of crime,03. Mar,Vehicle,Statutory,60
Month,Location of crime,04. Apr,Vehicle,Statutory,46
Month,Location of crime,05. May,Vehicle,Statutory,61
Month,Location of crime,06. Jun,Vehicle,Statutory,79
Month,Location of crime,07. Jul,Vehicle,Statutory,85
Month,Location of crime,08. Aug,Vehicle,Statutory,51
Month,Location of crime,09. Sep,Vehicle,Statutory,37
Month,Location of crime,10. Oct,Vehicle,Statutory,38
Month,Location of crime,11. Nov,Vehicle,Statutory,44
Month,Location of crime,12. Dec,Vehicle,Statutory,26
Day of week,Location of crime,07. Sun,Other,Statutory,295
Day of week,Location of crime,01. Mon,Other,Statutory,431
Day of week,Location of crime,02. Tue,Other,Statutory,479
Day of week,Location of crime,03. Wed,Other,Statutory,475
Day of week,Location of crime,04. Thu,Other,Statutory,484
Day of week,Location of crime,05. Fri,Other,Statutory,430
Day of week,Location of crime,06. Sat,Other,Statutory,298
Day of week,Location of crime,07. Sun,Apartment,Statutory,574
Day of week,Location of crime,01. Mon,Apartment,Statutory,671
Day of week,Location of crime,02. Tue,Apartment,Statutory,721
Day of week,Location of crime,03. Wed,Apartment,Statutory,665
Day of week,Location of crime,04. Thu,Apartment,Statutory,662
Day of week,Location of crime,05. Fri,Apartment,Statutory,713
Day of week,Location of crime,06. Sat,Apartment,Statutory,661
Day of week,Location of crime,07. Sun,Business,Statutory,385
Day of week,Location of crime,01. Mon,Business,Statutory,406
Day of week,Location of crime,02. Tue,Business,Statutory,398
Day of week,Location of crime,03. Wed,Business,Statutory,421
Day of week,Location of crime,04. Thu,Business,Statutory,444
Day of week,Location of crime,05. Fri,Business,Statutory,496
Day of week,Location of crime,06. Sat,Business,Statutory,420
Day of week,Location of crime,07. Sun,Parking Lot / Garage,Statutory,92
Day of week,Location of crime,01. Mon,Parking Lot / Garage,Statutory,93
Day of week,Location of crime,02. Tue,Parking Lot / Garage,Statutory,85
Day of week,Location of crime,03. Wed,Parking Lot / Garage,Statutory,99
Day of week,Location of crime,04. Thu,Parking Lot / Garage,Statutory,99
Day of week,Location of crime,05. Fri,Parking Lot / Garage,Statutory,81
Day of week,Location of crime,06. Sat,Parking Lot / Garage,Statutory,88
Day of week,Location of crime,07. Sun,Residence,Statutory,642
Day of week,Location of crime,01. Mon,Residence,Statutory,712
Day of week,Location of crime,02. Tue,Residence,Statutory,716
Day of week,Location of crime,03. Wed,Residence,Statutory,691
Day of week,Location of crime,04. Thu,Residence,Statutory,644
Day of week,Location of crime,05. Fri,Residence,Statutory,696
Day of week,Location of crime,06. Sat,Residence,Statutory,599
Day of week,Location of crime,07. Sun,Street / Sidewalk / Alley,Statutory,2107
Day of week,Location of crime,01. Mon,Street / Sidewalk / Alley,Statutory,2034
Day of week,Location of crime,02. Tue,Street / Sidewalk / Alley,Statutory,2066
Day of week,Location of crime,03. Wed,Street / Sidewalk / Alley,Statutory,2003
Day of week,Location of crime,04. Thu,Street / Sidewalk / Alley,Statutory,1945
Day of week,Location of crime,05. Fri,Street / Sidewalk / Alley,Statutory,2016
Day of week,Location of crime,06. Sat,Street / Sidewalk / Alley,Statutory,2142
Day of week,Location of crime,07. Sun,Vehicle,Statutory,96
Day of week,Location of crime,01. Mon,Vehicle,Statutory,78
Day of week,Location of crime,02. Tue,Vehicle,Statutory,97
Day of week,Location of crime,03. Wed,Vehicle,Statutory,94
Day of week,Location of crime,04. Thu,Vehicle,Statutory,91
Day of week,Location of crime,05. Fri,Vehicle,Statutory,89
Day of week,Location of crime,06. Sat,Vehicle,Statutory,82
Hour,Location of crime,00:00,Other,Statutory,167
Hour,Location of crime,01:00,Other,Statutory,53
Hour,Location of crime,02:00,Other,Statutory,36
Hour,Location of crime,03:00,Other,Statutory,33
Hour,Location of crime,04:00,Other,Statutory,28
Hour,Location of crime,05:00,Other,Statutory,36
Hour,Location of crime,06:00,Other,Statutory,74
Hour,Location of crime,07:00,Other,Statutory,109
Hour,Location of crime,08:00,Other,Statutory,136
Hour,Location of crime,09:00,Other,Statutory,177
Hour,Location of crime,10:00,Other,Statutory,270
Hour,Location of crime,11:00,Other,Statutory,224
Hour,Location of crime,12:00,Other,Statutory,198
Hour,Location of crime,13:00,Other,Statutory,160
Hour,Location of crime,14:00,Other,Statutory,165
Hour,Location of crime,15:00,Other,Statutory,153
Hour,Location of crime,16:00,Other,Statutory,168
Hour,Location of crime,17:00,Other,Statutory,112
Hour,Location of crime,18:00,Other,Statutory,111
Hour,Location of crime,19:00,Other,Statutory,130
Hour,Location of crime,20:00,Other,Statutory,111
Hour,Location of crime,21:00,Other,Statutory,94
Hour,Location of crime,22:00,Other,Statutory,74
Hour,Location of crime,23:00,Other,Statutory,73
Hour,Location of crime,00:00,Apartment,Statutory,470
Hour,Location of crime,01:00,Apartment,Statutory,107
Hour,Location of crime,02:00,Apartment,Statutory,132
Hour,Location of crime,03:00,Apartment,Statutory,88
Hour,Location of crime,04:00,Apartment,Statutory,79
Hour,Location of crime,05:00,Apartment,Statutory,76
Hour,Location of crime,06:00,Apartment,Statutory,84
Hour,Location of crime,07:00,Apartment,Statutory,127
Hour,Location of crime,08:00,Apartment,Statutory,212
Hour,Location of crime,09:00,Apartment,Statutory,277
Hour,Location of crime,10:00,Apartment,Statutory,251
Hour,Location of crime,11:00,Apartment,Statutory,199
Hour,Location of crime,12:00,Apartment,Statutory,324
Hour,Location of crime,13:00,Apartment,Statutory,210
Hour,Location of crime,14:00,Apartment,Statutory,218
Hour,Location of crime,15:00,Apartment,Statutory,253
Hour,Location of crime,16:00,Apartment,Statutory,198
Hour,Location of crime,17:00,Apartment,Statutory,211
Hour,Location of crime,18:00,Apartment,Statutory,208
Hour,Location of crime,19:00,Apartment,Statutory,200
Hour,Location of crime,20:00,Apartment,Statutory,201
Hour,Location of crime,21:00,Apartment,Statutory,208
Hour,Location of crime,22:00,Apartment,Statutory,184
Hour,Location of crime,23:00,Apartment,Statutory,150
Hour,Location of crime,00:00,Business,Statutory,186
Hour,Location of crime,01:00,Business,Statutory,71
Hour,Location of crime,02:00,Business,Statutory,63
Hour,Location of crime,03:00,Business,Statutory,51
Hour,Location of crime,04:00,Business,Statutory,28
Hour,Location of crime,05:00,Business,Statutory,30
Hour,Location of crime,06:00,Business,Statutory,40
Hour,Location of crime,07:00,Business,Statutory,70
Hour,Location of crime,08:00,Business,Statutory,93
Hour,Location of crime,09:00,Business,Statutory,130
Hour,Location of crime,10:00,Business,Statutory,196
Hour,Location of crime,11:00,Business,Statutory,236
Hour,Location of crime,12:00,Business,Statutory,217
Hour,Location of crime,13:00,Business,Statutory,172
Hour,Location of crime,14:00,Business,Statutory,147
Hour,Location of crime,15:00,Business,Statutory,161
Hour,Location of crime,16:00,Business,Statutory,157
Hour,Location of crime,17:00,Business,Statutory,138
Hour,Location of crime,18:00,Business,Statutory,128
Hour,Location of crime,19:00,Business,Statutory,142
Hour,Location of crime,20:00,Business,Statutory,154
Hour,Location of crime,21:00,Business,Statutory,147
Hour,Location of crime,22:00,Business,Statutory,101
Hour,Location of crime,23:00,Business,Statutory,112
Hour,Location of crime,00:00,Parking Lot / Garage,Statutory,34
Hour,Location of crime,01:00,Parking Lot / Garage,Statutory,14
Hour,Location of crime,02:00,Parking Lot / Garage,Statutory,12
Hour,Location of crime,03:00,Parking Lot / Garage,Statutory,12
Hour,Location of crime,04:00,Parking Lot / Garage,Statutory,2
Hour,Location of crime,05:00,Parking Lot / Garage,Statutory,8
Hour,Location of crime,06:00,Parking Lot / Garage,Statutory,7
Hour,Location of crime,07:00,Parking Lot / Garage,Statutory,10
Hour,Location of crime,08:00,Parking Lot / Garage,Statutory,9
Hour,Location of crime,09:00,Parking Lot / Garage,Statutory,27
Hour,Location of crime,10:00,Parking Lot / Garage,Statutory,26
Hour,Location of crime,11:00,Parking Lot / Garage,Statutory,39
Hour,Location of crime,12:00,Parking Lot / Garage,Statutory,40
Hour,Location of crime,13:00,Parking Lot / Garage,Statutory,28
Hour,Location of crime,14:00,Parking Lot / Garage,Statutory,30
Hour,Location of crime,15:00,Parking Lot / Garage,Statutory,29
Hour,Location of crime,16:00,Parking Lot / Garage,Statutory,35
Hour,Location of crime,17:00,Parking Lot / Garage,Statutory,30
Hour,Location of crime,18:00,Parking Lot / Garage,Statutory,29
Hour,Location of crime,19:00,Parking Lot / Garage,Statutory,40
Hour,Location of crime,20:00,Parking Lot / Garage,Statutory,54
Hour,Location of crime,21:00,Parking Lot / Garage,Statutory,55
Hour,Location of crime,22:00,Parking Lot / Garage,Statutory,30
Hour,Location of crime,23:00,Parking Lot / Garage,Statutory,37
Hour,Location of crime,00:00,Residence,Statutory,462
Hour,Location of crime,01:00,Residence,Statutory,122
Hour,Location of crime,02:00,Residence,Statutory,105
Hour,Location of crime,03:00,Residence,Statutory,72
Hour,Location of crime,04:00,Residence,Statutory,70
Hour,Location of crime,05:00,Residence,Statutory,63
Hour,Location of crime,06:00,Residence,Statutory,98
Hour,Location of crime,07:00,Residence,Statutory,127
Hour,Location of crime,08:00,Residence,Statutory,177
Hour,Location of crime,09:00,Residence,Statutory,259
Hour,Location of crime,10:00,Residence,Statutory,223
Hour,Location of crime,11:00,Residence,Statutory,237
Hour,Location of crime,12:00,Residence,Statutory,313
Hour,Location of crime,13:00,Residence,Statutory,213
Hour,Location of crime,14:00,Residence,Statutory,216
Hour,Location of crime,15:00,Residence,Statutory,229
Hour,Location of crime,16:00,Residence,Statutory,237
Hour,Location of crime,17:00,Residence,Statutory,211
Hour,Location of crime,18:00,Residence,Statutory,255
Hour,Location of crime,19:00,Residence,Statutory,217
Hour,Location of crime,20:00,Residence,Statutory,213
Hour,Location of crime,21:00,Residence,Statutory,212
Hour,Location of crime,22:00,Residence,Statutory,200
Hour,Location of crime,23:00,Residence,Statutory,169
Hour,Location of crime,00:00,Street / Sidewalk / Alley,Statutory,954
Hour,Location of crime,01:00,Street / Sidewalk / Alley,Statutory,496
Hour,Location of crime,02:00,Street / Sidewalk / Alley,Statutory,398
Hour,Location of crime,03:00,Street / Sidewalk / Alley,Statutory,307
Hour,Location of crime,04:00,Street / Sidewalk / Alley,Statutory,201
Hour,Location of crime,05:00,Street / Sidewalk / Alley,Statutory,106
Hour,Location of crime,06:00,Street / Sidewalk / Alley,Statutory,85
Hour,Location of crime,07:00,Street / Sidewalk / Alley,Statutory,113
Hour,Location of crime,08:00,Street / Sidewalk / Alley,Statutory,199
Hour,Location of crime,09:00,Street / Sidewalk / Alley,Statutory,281
Hour,Location of crime,10:00,Street / Sidewalk / Alley,Statutory,513
Hour,Location of crime,11:00,Street / Sidewalk / Alley,Statutory,694
Hour,Location of crime,12:00,Street / Sidewalk / Alley,Statutory,763
Hour,Location of crime,13:00,Street / Sidewalk / Alley,Statutory,627
Hour,Location of crime,14:00,Street / Sidewalk / Alley,Statutory,516
Hour,Location of crime,15:00,Street / Sidewalk / Alley,Statutory,616
Hour,Location of crime,16:00,Street / Sidewalk / Alley,Statutory,674
Hour,Location of crime,17:00,Street / Sidewalk / Alley,Statutory,629
Hour,Location of crime,18:00,Street / Sidewalk / Alley,Statutory,682
Hour,Location of crime,19:00,Street / Sidewalk / Alley,Statutory,1121
Hour,Location of crime,20:00,Street / Sidewalk / Alley,Statutory,1313
Hour,Location of crime,21:00,Street / Sidewalk / Alley,Statutory,1227
Hour,Location of crime,22:00,Street / Sidewalk / Alley,Statutory,972
Hour,Location of crime,23:00,Street / Sidewalk / Alley,Statutory,826
Hour,Location of crime,00:00,Vehicle,Statutory,29
Hour,Location of crime,01:00,Vehicle,Statutory,10
Hour,Location of crime,02:00,Vehicle,Statutory,8
Hour,Location of crime,03:00,Vehicle,Statutory,7
Hour,Location of crime,04:00,Vehicle,Statutory,4
Hour,Location of crime,05:00,Vehicle,Statutory,5
Hour,Location of crime,06:00,Vehicle,Statutory,4
Hour,Location of crime,07:00,Vehicle,Statutory,12
Hour,Location of crime,08:00,Vehicle,Statutory,13
Hour,Location of crime,09:00,Vehicle,Statutory,22
Hour,Location of crime,10:00,Vehicle,Statutory,41
Hour,Location of crime,11:00,Vehicle,Statutory,64
Hour,Location of crime,12:00,Vehicle,Statutory,55
Hour,Location of crime,13:00,Vehicle,Statutory,35
Hour,Location of crime,14:00,Vehicle,Statutory,27
Hour,Location of crime,15:00,Vehicle,Statutory,21
Hour,Location of crime,16:00,Vehicle,Statutory,28
Hour,Location of crime,17:00,Vehicle,Statutory,20
Hour,Location of crime,18:00,Vehicle,Statutory,31
Hour,Location of crime,19:00,Vehicle,Statutory,35
Hour,Location of crime,20:00,Vehicle,Statutory,45
Hour,Location of crime,21:00,Vehicle,Statutory,48
Hour,Location of crime,22:00,Vehicle,Statutory,36
Hour,Location of crime,23:00,Vehicle,Statutory,27
Hour,Community,00:00,01. Rogers Park,Statutory,27
Hour,Community,01:00,01. Rogers Park,Statutory,8
Hour,Community,02:00,01. Rogers Park,Statutory,5
Hour,Community,03:00,01. Rogers Park,Statutory,3
Hour,Community,04:00,01. Rogers Park,Statutory,1
Hour,Community,05:00,01. Rogers Park,Statutory,10
Hour,Community,06:00,01. Rogers Park,Statutory,4
Hour,Community,07:00,01. Rogers Park,Statutory,6
Hour,Community,08:00,01. Rogers Park,Statutory,20
Hour,Community,09:00,01. Rogers Park,Statutory,16
Hour,Community,10:00,01. Rogers Park,Statutory,15
Hour,Community,11:00,01. Rogers Park,Statutory,33
Hour,Community,12:00,01. Rogers Park,Statutory,36
Hour,Community,13:00,01. Rogers Park,Statutory,13
Hour,Community,14:00,01. Rogers Park,Statutory,18
Hour,Community,15:00,01. Rogers Park,Statutory,27
Hour,Community,16:00,01. Rogers Park,Statutory,21
Hour,Community,17:00,01. Rogers Park,Statutory,25
Hour,Community,18:00,01. Rogers Park,Statutory,7
Hour,Community,19:00,01. Rogers Park,Statutory,25
Hour,Community,20:00,01. Rogers Park,Statutory,24
Hour,Community,21:00,01. Rogers Park,Statutory,33
Hour,Community,22:00,01. Rogers Park,Statutory,19
Hour,Community,23:00,01. Rogers Park,Statutory,17
Hour,Community,00:00,02. West Ridge,Statutory,26
Hour,Community,01:00,02. West Ridge,Statutory,9
Hour,Community,02:00,02. West Ridge,Statutory,13
Hour,Community,03:00,02. West Ridge,Statutory,4
Hour,Community,04:00,02. West Ridge,Statutory,7
Hour,Community,05:00,02. West Ridge,Statutory,4
Hour,Community,06:00,02. West Ridge,Statutory,4
Hour,Community,07:00,02. West Ridge,Statutory,7
Hour,Community,08:00,02. West Ridge,Statutory,12
Hour,Community,09:00,02. West Ridge,Statutory,11
Hour,Community,10:00,02. West Ridge,Statutory,13
Hour,Community,11:00,02. West Ridge,Statutory,21
Hour,Community,12:00,02. West Ridge,Statutory,21
Hour,Community,13:00,02. West Ridge,Statutory,10
Hour,Community,14:00,02. West Ridge,Statutory,13
Hour,Community,15:00,02. West Ridge,Statutory,13
Hour,Community,16:00,02. West Ridge,Statutory,15
Hour,Community,17:00,02. West Ridge,Statutory,13
Hour,Community,18:00,02. West Ridge,Statutory,17
Hour,Community,19:00,02. West Ridge,Statutory,16
Hour,Community,20:00,02. West Ridge,Statutory,26
Hour,Community,21:00,02. West Ridge,Statutory,26
Hour,Community,22:00,02. West Ridge,Statutory,18
Hour,Community,23:00,02. West Ridge,Statutory,13
Hour,Community,00:00,03. Uptown,Statutory,30
Hour,Community,01:00,03. Uptown,Statutory,7
Hour,Community,02:00,03. Uptown,Statutory,4
Hour,Community,03:00,03. Uptown,Statutory,3
Hour,Community,04:00,03. Uptown,Statutory,3
Hour,Community,05:00,03. Uptown,Statutory,4
Hour,Community,06:00,03. Uptown,Statutory,7
Hour,Community,07:00,03. Uptown,Statutory,10
Hour,Community,08:00,03. Uptown,Statutory,10
Hour,Community,09:00,03. Uptown,Statutory,9
Hour,Community,10:00,03. Uptown,Statutory,19
Hour,Community,11:00,03. Uptown,Statutory,16
Hour,Community,12:00,03. Uptown,Statutory,35
Hour,Community,13:00,03. Uptown,Statutory,21
Hour,Community,14:00,03. Uptown,Statutory,17
Hour,Community,15:00,03. Uptown,Statutory,17
Hour,Community,16:00,03. Uptown,Statutory,15
Hour,Community,17:00,03. Uptown,Statutory,15
Hour,Community,18:00,03. Uptown,Statutory,24
Hour,Community,19:00,03. Uptown,Statutory,12
Hour,Community,20:00,03. Uptown,Statutory,22
Hour,Community,21:00,03. Uptown,Statutory,16
Hour,Community,22:00,03. Uptown,Statutory,9
Hour,Community,23:00,03. Uptown,Statutory,10
Hour,Community,00:00,04. Lincoln Square,Statutory,17
Hour,Community,01:00,04. Lincoln Square,Statutory,6
Hour,Community,02:00,04. Lincoln Square,Statutory,4
Hour,Community,03:00,04. Lincoln Square,Statutory,5
Hour,Community,04:00,04. Lincoln Square,Statutory,2
Hour,Community,05:00,04. Lincoln Square,Statutory,3
Hour,Community,06:00,04. Lincoln Square,Statutory,7
Hour,Community,07:00,04. Lincoln Square,Statutory,6
Hour,Community,08:00,04. Lincoln Square,Statutory,10
Hour,Community,09:00,04. Lincoln Square,Statutory,11
Hour,Community,10:00,04. Lincoln Square,Statutory,8
Hour,Community,11:00,04. Lincoln Square,Statutory,10
Hour,Community,12:00,04. Lincoln Square,Statutory,13
Hour,Community,13:00,04. Lincoln Square,Statutory,6
Hour,Community,14:00,04. Lincoln Square,Statutory,9
Hour,Community,15:00,04. Lincoln Square,Statutory,13
Hour,Community,16:00,04. Lincoln Square,Statutory,9
Hour,Community,17:00,04. Lincoln Square,Statutory,4
Hour,Community,18:00,04. Lincoln Square,Statutory,4
Hour,Community,19:00,04. Lincoln Square,Statutory,11
Hour,Community,20:00,04. Lincoln Square,Statutory,9
Hour,Community,21:00,04. Lincoln Square,Statutory,6
Hour,Community,22:00,04. Lincoln Square,Statutory,14
Hour,Community,23:00,04. Lincoln Square,Statutory,6
Hour,Community,00:00,05. North Center,Statutory,8
Hour,Community,01:00,05. North Center,Statutory,3
Hour,Community,02:00,05. North Center,Statutory,
